creationDate,value
2024-10-09 07:00:30 -0500,18
2024-10-09 07:00:30 -0500,18.5
2024-10-09 07:00:30 -0500,14
2024-10-09 07:00:30 -0500,14
2024-10-09 07:00:30 -0500,16.5
2024-10-09 07:00:30 -0500,16
2024-10-09 07:00:30 -0500,15.5
2024-10-09 07:00:30 -0500,15.5
2024-10-09 07:00:30 -0500,18
2024-10-09 07:00:30 -0500,20
2024-10-11 07:30:06 -0500,19
2024-10-11 07:30:06 -0500,20.5
2024-10-11 07:30:06 -0500,21
2024-10-11 07:30:06 -0500,20.5
2024-10-11 07:30:06 -0500,19.5
2024-10-11 07:30:06 -0500,18
2024-10-11 07:30:06 -0500,19.5
2024-10-11 07:30:06 -0500,18
2024-10-11 07:30:06 -0500,20
2024-10-11 07:30:06 -0500,21
2024-10-11 07:30:06 -0500,21.5
2024-10-11 07:30:06 -0500,20.5
2024-10-11 07:30:06 -0500,21.5
2024-10-11 07:30:06 -0500,21.5
2024-10-11 07:30:06 -0500,20
2024-10-11 07:30:06 -0500,18
2024-10-11 07:30:06 -0500,20
2024-10-11 07:30:06 -0500,20
2024-10-11 07:30:06 -0500,20.5
2024-10-11 07:30:06 -0500,20.5
2024-10-11 07:30:06 -0500,20
2024-10-11 07:30:06 -0500,20
2024-10-11 07:30:06 -0500,19.5
2024-10-11 07:30:06 -0500,20.5
2024-10-11 07:30:06 -0500,17
2024-10-11 07:30:06 -0500,16
2024-10-11 07:30:06 -0500,18.5
2024-10-11 07:30:06 -0500,17.5
2024-10-11 07:30:06 -0500,18.5
2024-10-11 07:30:06 -0500,18
2024-10-11 07:30:06 -0500,17.5
2024-10-11 07:30:06 -0500,17
2024-10-11 07:30:06 -0500,17
2024-10-11 07:30:06 -0500,16.5
2024-10-11 07:30:06 -0500,20
2024-10-11 07:30:06 -0500,19
2024-10-11 07:30:06 -0500,18
2024-10-11 07:30:06 -0500,18.5
2024-10-11 07:30:06 -0500,17.5
2024-10-11 07:30:06 -0500,19
2024-10-11 07:30:06 -0500,17.5
2024-10-11 07:30:06 -0500,18.5
2024-10-11 07:30:06 -0500,19
2024-10-11 07:30:06 -0500,19
2024-10-11 07:30:06 -0500,14
2024-10-11 07:30:06 -0500,18.5
2024-10-11 07:30:06 -0500,16.5
2024-10-11 07:30:06 -0500,16.5
2024-10-11 07:30:06 -0500,18
2024-10-11 07:30:06 -0500,19
2024-10-12 09:16:33 -0500,26
2024-10-12 09:16:33 -0500,20.5
2024-10-12 09:16:33 -0500,20.5
2024-10-12 09:16:33 -0500,20.5
2024-10-12 09:16:33 -0500,20
2024-10-12 09:16:33 -0500,21
2024-10-12 09:16:33 -0500,20
2024-10-12 09:16:33 -0500,19
2024-10-12 09:16:33 -0500,17.5
2024-10-12 09:16:33 -0500,19
2024-10-12 09:16:33 -0500,19.5
2024-10-12 09:16:33 -0500,18.5
2024-10-12 09:16:33 -0500,19
2024-10-12 09:16:33 -0500,19.5
2024-10-12 09:16:33 -0500,18
2024-10-12 09:16:33 -0500,19
2024-10-12 09:16:33 -0500,19
2024-10-12 09:16:33 -0500,19
2024-10-12 09:16:33 -0500,17
2024-10-12 09:16:33 -0500,17
2024-10-12 09:16:33 -0500,18.5
2024-10-12 09:16:33 -0500,18
2024-10-12 09:16:33 -0500,18
2024-10-12 09:16:33 -0500,19
2024-10-12 09:16:33 -0500,17.5
2024-10-12 09:16:33 -0500,16.5
2024-10-12 09:16:33 -0500,15.5
2024-10-12 09:16:33 -0500,18.5
2024-10-12 09:16:33 -0500,18
2024-10-12 09:16:33 -0500,18
2024-10-12 09:16:33 -0500,18.5
2024-10-12 09:16:33 -0500,19
2024-10-12 09:16:33 -0500,19
2024-10-12 09:16:33 -0500,20
2024-10-12 09:16:33 -0500,19.5
2024-10-12 09:16:33 -0500,14.5
2024-10-12 09:16:33 -0500,16.5
2024-10-12 09:16:33 -0500,14.5
2024-10-12 09:16:33 -0500,17
2024-10-12 09:16:33 -0500,17.5
2024-10-12 09:16:33 -0500,17
2024-10-12 09:16:33 -0500,18
2024-10-12 09:16:33 -0500,18.5
2024-10-12 09:16:33 -0500,16.5
2024-10-12 09:16:33 -0500,13.5
2024-10-12 09:16:33 -0500,14
2024-10-12 09:16:33 -0500,16.5
2024-10-12 09:16:33 -0500,17
2024-10-12 09:16:33 -0500,17
2024-10-12 09:16:33 -0500,16.5
2024-10-12 09:16:33 -0500,16.5
2024-10-12 09:16:33 -0500,20.5
2024-10-12 09:16:33 -0500,21
2024-10-12 09:16:33 -0500,13
2024-10-12 09:16:33 -0500,13.5
2024-10-12 09:16:33 -0500,15
2024-10-12 09:16:33 -0500,15.5
2024-10-12 09:16:33 -0500,15
2024-10-13 08:36:34 -0500,18.5
2024-10-13 08:36:34 -0500,19
2024-10-13 08:36:34 -0500,19.5
2024-10-13 08:36:34 -0500,20
2024-10-13 08:36:34 -0500,20
2024-10-13 08:36:34 -0500,20
2024-10-13 08:36:34 -0500,19
2024-10-13 08:36:34 -0500,17
2024-10-13 08:36:34 -0500,19
2024-10-13 08:36:34 -0500,19
2024-10-13 08:36:34 -0500,20
2024-10-13 08:36:34 -0500,19
2024-10-13 08:36:34 -0500,18.5
2024-10-13 08:36:34 -0500,19.5
2024-10-13 08:36:34 -0500,19.5
2024-10-13 08:36:34 -0500,18.5
2024-10-13 08:36:34 -0500,18
2024-10-13 08:36:34 -0500,18
2024-10-13 08:36:34 -0500,19
2024-10-13 08:36:34 -0500,18.5
2024-10-13 08:36:34 -0500,16.5
2024-10-13 08:36:34 -0500,18
2024-10-13 08:36:34 -0500,17.5
2024-10-13 08:36:34 -0500,17.5
2024-10-13 08:36:34 -0500,17
2024-10-13 08:36:34 -0500,17.5
2024-10-13 08:36:34 -0500,17.5
2024-10-13 08:36:34 -0500,16
2024-10-13 08:36:34 -0500,19
2024-10-13 08:36:34 -0500,18.5
2024-10-13 08:36:34 -0500,17.5
2024-10-13 08:36:34 -0500,17
2024-10-13 08:36:34 -0500,17
2024-10-13 08:36:34 -0500,14.5
2024-10-13 08:36:34 -0500,16
2024-10-13 08:36:34 -0500,16
2024-10-13 08:36:34 -0500,16.5
2024-10-13 08:36:34 -0500,16.5
2024-10-14 07:45:25 -0500,21.5
2024-10-14 07:45:25 -0500,20
2024-10-14 07:45:25 -0500,20.5
2024-10-14 07:45:25 -0500,21
2024-10-14 07:45:25 -0500,21
2024-10-14 07:45:25 -0500,19.5
2024-10-14 07:45:25 -0500,20.5
2024-10-14 07:45:25 -0500,20
2024-10-14 07:45:25 -0500,20
2024-10-14 07:45:25 -0500,20.5
2024-10-14 07:45:25 -0500,21
2024-10-14 07:45:25 -0500,22.5
2024-10-14 07:45:25 -0500,21
2024-10-14 07:45:25 -0500,20.5
2024-10-14 07:45:25 -0500,21
2024-10-14 07:45:25 -0500,20.5
2024-10-14 07:45:25 -0500,21.5
2024-10-14 07:45:25 -0500,21.5
2024-10-14 07:45:25 -0500,20
2024-10-14 07:45:25 -0500,20.5
2024-10-14 07:45:25 -0500,20
2024-10-14 07:45:25 -0500,21.5
2024-10-14 07:45:25 -0500,19
2024-10-14 07:45:25 -0500,21
2024-10-14 07:45:25 -0500,20.5
2024-10-14 07:45:25 -0500,21
2024-10-14 07:45:25 -0500,19.5
2024-10-14 07:45:25 -0500,20.5
2024-10-14 07:45:25 -0500,20
2024-10-14 07:45:25 -0500,20
2024-10-14 07:45:25 -0500,17
2024-10-14 07:45:25 -0500,18.5
2024-10-14 07:45:25 -0500,18
2024-10-14 07:45:25 -0500,17.5
2024-10-14 07:45:25 -0500,19
2024-10-14 07:45:25 -0500,19
2024-10-14 07:45:25 -0500,17.5
2024-10-14 07:45:25 -0500,17.5
2024-10-14 07:45:25 -0500,18
2024-10-14 07:45:25 -0500,19.5
2024-10-14 07:45:25 -0500,16.5
2024-10-14 07:45:25 -0500,17
2024-10-14 07:45:25 -0500,16.5
2024-10-14 07:45:25 -0500,16.5
2024-10-14 07:45:25 -0500,17.5
2024-10-14 07:45:25 -0500,15
2024-10-14 07:45:25 -0500,15
2024-10-15 07:12:16 -0500,21.5
2024-10-15 07:12:16 -0500,23
2024-10-15 07:12:16 -0500,22
2024-10-15 07:12:16 -0500,23.5
2024-10-15 07:12:16 -0500,18
2024-10-15 07:12:16 -0500,18
2024-10-15 07:12:16 -0500,20.5
2024-10-15 07:12:16 -0500,20.5
2024-10-15 07:12:16 -0500,20
2024-10-15 07:12:16 -0500,19.5
2024-10-15 07:12:16 -0500,19.5
2024-10-15 07:12:16 -0500,19.5
2024-10-15 07:12:16 -0500,18
2024-10-15 07:12:16 -0500,17.5
2024-10-15 07:12:16 -0500,19.5
2024-10-15 07:12:16 -0500,17.5
2024-10-15 07:12:16 -0500,20
2024-10-15 07:12:16 -0500,20
2024-10-15 07:12:16 -0500,20.5
2024-10-15 07:12:16 -0500,19
2024-10-15 07:12:16 -0500,18
2024-10-15 07:12:16 -0500,18
2024-10-15 07:12:16 -0500,18
2024-10-15 07:12:16 -0500,16
2024-10-15 07:12:16 -0500,16.5
2024-10-15 07:12:16 -0500,24.5
2024-10-15 07:12:16 -0500,19
2024-10-15 07:12:16 -0500,19.5
2024-10-15 07:12:16 -0500,18.5
2024-10-15 07:12:16 -0500,19
2024-10-15 07:12:16 -0500,18
2024-10-15 07:12:16 -0500,18.5
2024-10-15 07:12:16 -0500,17.5
2024-10-15 07:12:16 -0500,17.5
2024-10-15 07:12:16 -0500,18
2024-10-15 07:12:16 -0500,18
2024-10-15 07:12:16 -0500,21.5
2024-10-15 07:12:16 -0500,17
2024-10-15 07:12:16 -0500,17.5
2024-10-15 07:12:16 -0500,14.5
2024-10-15 07:12:16 -0500,16.5
2024-10-15 07:12:16 -0500,16
2024-10-15 07:12:16 -0500,16.5
2024-10-15 07:12:16 -0500,16
2024-10-15 07:12:16 -0500,16
2024-10-15 07:12:16 -0500,16.5
2024-10-15 07:12:16 -0500,16.5
2024-10-15 07:12:16 -0500,16.5
2024-10-15 07:12:16 -0500,14.5
2024-10-15 07:12:16 -0500,16
2024-10-15 07:12:16 -0500,14.5
2024-10-15 07:12:16 -0500,17
2024-10-15 07:12:16 -0500,15.5
2024-10-15 07:12:16 -0500,15
2024-10-15 07:12:16 -0500,17
2024-10-15 07:12:16 -0500,17
2024-10-15 07:12:16 -0500,16.5
2024-10-15 07:12:16 -0500,16.5
2024-10-15 07:12:16 -0500,17
2024-10-15 07:12:16 -0500,19
2024-10-15 07:12:16 -0500,17
2024-10-16 05:35:14 -0500,19
2024-10-16 05:35:14 -0500,21
2024-10-16 05:35:14 -0500,19.5
2024-10-16 05:35:14 -0500,20.5
2024-10-16 05:35:14 -0500,21.5
2024-10-16 05:35:14 -0500,19.5
2024-10-16 05:35:14 -0500,18.5
2024-10-16 05:35:14 -0500,19
2024-10-16 05:35:14 -0500,23
2024-10-17 07:23:36 -0500,20.5
2024-10-17 07:23:36 -0500,20
2024-10-17 07:23:36 -0500,17.5
2024-10-17 07:23:36 -0500,18.5
2024-10-17 07:23:36 -0500,21
2024-10-17 07:23:36 -0500,18.5
2024-10-17 07:23:36 -0500,19.5
2024-10-17 07:23:36 -0500,21
2024-10-17 07:23:36 -0500,17.5
2024-10-17 07:23:36 -0500,16.5
2024-10-17 07:23:36 -0500,15.5
2024-10-17 07:23:36 -0500,15
2024-10-17 07:23:36 -0500,15
2024-10-17 07:23:36 -0500,15
2024-10-17 07:23:36 -0500,14.5
2024-10-17 07:23:36 -0500,16
2024-10-17 07:23:36 -0500,19
2024-10-17 07:23:36 -0500,15
2024-10-17 07:23:36 -0500,16.5
2024-10-17 07:23:36 -0500,16.5
2024-10-17 07:23:36 -0500,19.5
2024-10-17 07:23:36 -0500,17
2024-10-17 07:23:36 -0500,15
2024-10-17 07:23:36 -0500,14.5
2024-10-17 07:23:36 -0500,14.5
2024-10-17 07:23:36 -0500,15
2024-10-17 07:23:36 -0500,14.5
2024-10-17 07:23:36 -0500,15.5
2024-10-17 07:23:36 -0500,15.5
2024-10-17 07:23:36 -0500,14
2024-10-17 07:23:36 -0500,16
2024-10-17 07:23:36 -0500,15
2024-10-17 07:23:36 -0500,16
2024-10-17 07:23:36 -0500,13.5
2024-10-17 07:23:36 -0500,16.5
2024-10-17 07:23:36 -0500,17
2024-10-17 07:23:36 -0500,15
2024-10-17 07:23:36 -0500,12.5
2024-10-17 07:23:36 -0500,13
2024-10-17 07:23:36 -0500,15
2024-10-17 07:23:36 -0500,14.5
2024-10-17 07:23:36 -0500,14
2024-10-17 07:23:36 -0500,15.5
2024-10-17 07:23:36 -0500,20
2024-10-17 07:23:36 -0500,16
2024-10-17 07:23:36 -0500,20.5
2024-10-17 07:23:36 -0500,13
2024-10-17 07:23:36 -0500,13.5
2024-10-17 07:23:36 -0500,14
2024-10-17 07:23:36 -0500,14.5
2024-10-17 07:23:36 -0500,16
2024-10-18 06:16:20 -0500,22
2024-10-18 06:16:20 -0500,18
2024-10-20 08:04:23 -0500,20.5
2024-10-20 08:04:23 -0500,20
2024-10-20 08:04:23 -0500,18.5
2024-10-20 08:04:23 -0500,19
2024-10-20 08:04:23 -0500,17
2024-10-20 08:04:23 -0500,17
2024-10-20 08:04:23 -0500,16.5
2024-10-20 08:04:23 -0500,17.5
2024-10-20 08:04:23 -0500,17.5
2024-10-20 08:04:23 -0500,18.5
2024-10-20 08:04:23 -0500,17.5
2024-10-20 08:04:23 -0500,22.5
2024-10-20 08:04:23 -0500,19
2024-10-20 08:04:23 -0500,18
2024-10-20 08:04:23 -0500,17.5
2024-10-20 08:04:23 -0500,17.5
2024-10-20 08:04:23 -0500,19
2024-10-20 08:04:23 -0500,17
2024-10-20 08:04:23 -0500,17.5
2024-10-20 08:04:23 -0500,16
2024-10-20 08:04:23 -0500,15.5
2024-10-20 08:04:23 -0500,16.5
2024-10-20 08:04:23 -0500,18.5
2024-10-20 08:04:23 -0500,17.5
2024-10-20 08:04:23 -0500,17.5
2024-10-20 08:04:23 -0500,18.5
2024-10-20 08:04:23 -0500,19
2024-10-20 08:04:23 -0500,15.5
2024-10-20 08:04:23 -0500,15.5
2024-10-20 08:04:23 -0500,17
2024-10-20 08:04:23 -0500,16
2024-10-20 08:04:23 -0500,15.5
2024-10-20 08:04:23 -0500,14.5
2024-10-20 08:04:23 -0500,16.5
2024-10-20 08:04:23 -0500,17.5
2024-10-20 08:04:23 -0500,13
2024-10-20 08:04:23 -0500,15
2024-10-20 08:04:23 -0500,14
2024-10-20 08:04:23 -0500,15
2024-10-20 08:04:23 -0500,15
2024-10-20 08:04:23 -0500,16.5
2024-10-20 08:04:23 -0500,20
2024-10-20 08:04:23 -0500,15
2024-10-20 08:04:23 -0500,15
2024-10-20 08:04:23 -0500,15.5
2024-10-20 08:04:23 -0500,16
2024-10-20 08:04:23 -0500,14.5
2024-10-20 08:04:23 -0500,13
2024-10-20 08:04:23 -0500,15.5
2024-10-20 08:04:23 -0500,14.5
2024-10-21 07:30:35 -0500,24.5
2024-10-21 07:30:35 -0500,22
2024-10-21 07:30:35 -0500,23
2024-10-21 07:30:35 -0500,22.5
2024-10-21 07:30:35 -0500,22.5
2024-10-21 07:30:35 -0500,19
2024-10-21 07:30:35 -0500,19.5
2024-10-21 07:30:35 -0500,18.5
2024-10-21 07:30:35 -0500,18.5
2024-10-21 07:30:35 -0500,18.5
2024-10-21 07:30:35 -0500,18.5
2024-10-21 07:30:35 -0500,18
2024-10-21 07:30:35 -0500,19.5
2024-10-21 07:30:35 -0500,19
2024-10-21 07:30:35 -0500,19
2024-10-21 07:30:35 -0500,18
2024-10-21 07:30:35 -0500,18.5
2024-10-21 07:30:35 -0500,19
2024-10-21 07:30:35 -0500,18.5
2024-10-21 07:30:35 -0500,19
2024-10-21 07:30:35 -0500,18
2024-10-21 07:30:35 -0500,18
2024-10-21 07:30:35 -0500,19
2024-10-21 07:30:35 -0500,18.5
2024-10-21 07:30:35 -0500,19.5
2024-10-21 07:30:35 -0500,18
2024-10-21 07:30:35 -0500,17.5
2024-10-21 07:30:35 -0500,20
2024-10-21 07:30:35 -0500,19.5
2024-10-21 07:30:35 -0500,19.5
2024-10-21 07:30:35 -0500,17
2024-10-21 07:30:35 -0500,18.5
2024-10-21 07:30:35 -0500,19
2024-10-21 07:30:35 -0500,17
2024-10-21 07:30:35 -0500,15.5
2024-10-21 07:30:35 -0500,18
2024-10-21 07:30:35 -0500,18
2024-10-21 07:30:35 -0500,19.5
2024-10-21 07:30:35 -0500,18
2024-10-21 07:30:35 -0500,15.5
2024-10-21 07:30:35 -0500,17.5
2024-10-21 07:30:35 -0500,18
2024-10-21 07:30:35 -0500,17
2024-10-21 07:30:35 -0500,16.5
2024-10-21 07:30:35 -0500,17.5
2024-10-21 07:30:35 -0500,16
2024-10-21 07:30:35 -0500,17.5
2024-10-21 07:30:35 -0500,17
2024-10-21 07:30:35 -0500,18.5
2024-10-21 07:30:35 -0500,18
2024-10-21 07:30:35 -0500,17
2024-10-21 07:30:35 -0500,18
2024-10-23 07:05:13 -0500,18.5
2024-10-23 07:05:13 -0500,20.5
2024-10-23 07:05:13 -0500,18
2024-10-23 07:05:13 -0500,21
2024-10-23 07:05:13 -0500,21.5
2024-10-23 07:05:13 -0500,19
2024-10-23 07:05:13 -0500,21
2024-10-23 07:05:13 -0500,22
2024-10-23 07:05:13 -0500,19
2024-10-23 07:05:13 -0500,17.5
2024-10-23 07:05:13 -0500,16
2024-10-23 07:05:13 -0500,16
2024-10-23 07:05:13 -0500,17
2024-10-23 07:05:13 -0500,16.5
2024-10-23 07:05:13 -0500,25.5
2024-10-23 07:05:13 -0500,19
2024-10-23 07:05:13 -0500,15.5
2024-10-23 07:05:13 -0500,16
2024-10-23 07:05:13 -0500,17.5
2024-10-23 07:05:13 -0500,18.5
2024-10-23 07:05:13 -0500,19
2024-10-23 07:05:13 -0500,16
2024-10-23 07:05:13 -0500,16.5
2024-10-23 07:05:13 -0500,17.5
2024-10-23 07:05:13 -0500,18
2024-10-23 07:05:13 -0500,17
2024-10-23 07:05:13 -0500,16.5
2024-10-23 07:05:13 -0500,19
2024-10-23 07:05:13 -0500,14
2024-10-23 07:05:13 -0500,14.5
2024-10-23 07:05:13 -0500,17.5
2024-10-23 07:05:13 -0500,17
2024-10-23 07:05:13 -0500,17
2024-10-23 07:05:13 -0500,17
2024-10-23 07:05:13 -0500,17.5
2024-10-23 07:05:13 -0500,17.5
2024-10-23 07:05:13 -0500,16.5
2024-10-23 07:05:13 -0500,19
2024-10-23 07:05:13 -0500,16.5
2024-10-23 07:05:13 -0500,17
2024-10-23 07:05:13 -0500,19.5
2024-10-23 07:05:13 -0500,15
2024-10-23 07:05:13 -0500,16
2024-10-24 07:57:42 -0500,23
2024-10-24 07:57:42 -0500,19.5
2024-10-24 07:57:42 -0500,21.5
2024-10-24 07:57:42 -0500,21.5
2024-10-24 07:57:42 -0500,21.5
2024-10-24 07:57:42 -0500,21.5
2024-10-24 07:57:42 -0500,19
2024-10-24 07:57:42 -0500,18.5
2024-10-24 07:57:42 -0500,18
2024-10-24 07:57:42 -0500,17.5
2024-10-24 07:57:42 -0500,17.5
2024-10-24 07:57:42 -0500,17.5
2024-10-24 07:57:42 -0500,16.5
2024-10-24 07:57:42 -0500,16
2024-10-24 07:57:42 -0500,17
2024-10-24 07:57:42 -0500,17.5
2024-10-24 07:57:42 -0500,16.5
2024-10-24 07:57:42 -0500,16.5
2024-10-24 07:57:42 -0500,16
2024-10-24 07:57:42 -0500,18.5
2024-10-24 07:57:42 -0500,18.5
2024-10-24 07:57:42 -0500,16
2024-10-24 07:57:42 -0500,17.5
2024-10-24 07:57:42 -0500,18
2024-10-24 07:57:42 -0500,18.5
2024-10-24 07:57:42 -0500,16
2024-10-24 07:57:42 -0500,18
2024-10-24 07:57:42 -0500,16
2024-10-24 07:57:42 -0500,17
2024-10-24 07:57:42 -0500,17
2024-10-24 07:57:42 -0500,17.5
2024-10-24 07:57:42 -0500,18.5
2024-10-24 07:57:42 -0500,15.5
2024-10-24 07:57:42 -0500,15.5
2024-10-24 07:57:42 -0500,15.5
2024-10-24 07:57:42 -0500,16
2024-10-24 07:57:42 -0500,15.5
2024-10-24 07:57:42 -0500,16.5
2024-10-24 07:57:42 -0500,15.5
2024-10-24 07:57:42 -0500,16
2024-10-24 07:57:42 -0500,17.5
2024-10-24 07:57:42 -0500,17
2024-10-24 07:57:42 -0500,16
2024-10-24 07:57:42 -0500,16
2024-10-24 07:57:42 -0500,13.5
2024-10-24 07:57:42 -0500,16
2024-10-24 07:57:42 -0500,15
2024-10-24 07:57:42 -0500,16
2024-10-24 07:57:42 -0500,18.5
2024-10-24 07:57:42 -0500,13
2024-10-24 07:57:42 -0500,14.5
2024-10-24 07:57:42 -0500,15
2024-10-24 07:57:42 -0500,15.5
2024-10-24 07:57:42 -0500,16
2024-10-24 07:57:42 -0500,15
2024-10-24 07:57:42 -0500,14.5
2024-10-25 08:02:20 -0500,24
2024-10-25 08:02:20 -0500,20.5
2024-10-25 08:02:20 -0500,20.5
2024-10-25 08:02:20 -0500,20.5
2024-10-25 08:02:20 -0500,20.5
2024-10-25 08:02:20 -0500,21
2024-10-25 08:02:20 -0500,20.5
2024-10-25 08:02:20 -0500,21
2024-10-25 08:02:20 -0500,20.5
2024-10-25 08:02:20 -0500,20.5
2024-10-25 08:02:20 -0500,21
2024-10-25 08:02:20 -0500,19.5
2024-10-25 08:02:20 -0500,22
2024-10-25 08:02:20 -0500,21
2024-10-25 08:02:20 -0500,21.5
2024-10-25 08:02:20 -0500,19.5
2024-10-25 08:02:20 -0500,20.5
2024-10-25 08:02:20 -0500,21
2024-10-25 08:02:20 -0500,20.5
2024-10-25 08:02:20 -0500,20.5
2024-10-25 08:02:20 -0500,19.5
2024-10-25 08:02:20 -0500,20
2024-10-25 08:02:20 -0500,22.5
2024-10-25 08:02:20 -0500,22.5
2024-10-25 08:02:20 -0500,22
2024-10-25 08:02:20 -0500,22.5
2024-10-25 08:02:20 -0500,19
2024-10-25 08:02:20 -0500,19
2024-10-25 08:02:20 -0500,19
2024-10-25 08:02:20 -0500,19.5
2024-10-25 08:02:20 -0500,19.5
2024-10-25 08:02:20 -0500,19
2024-10-25 08:02:20 -0500,21
2024-10-25 08:02:20 -0500,20
2024-10-25 08:02:20 -0500,19
2024-10-25 08:02:20 -0500,20
2024-10-25 08:02:20 -0500,20
2024-10-25 08:02:20 -0500,20
2024-10-25 08:02:20 -0500,20.5
2024-10-25 08:02:20 -0500,19.5
2024-10-25 08:02:20 -0500,21.5
2024-10-25 08:02:20 -0500,17.5
2024-10-25 08:02:20 -0500,17.5
2024-10-25 08:02:20 -0500,18.5
2024-10-25 08:02:20 -0500,17.5
2024-10-25 08:02:20 -0500,19
2024-10-26 08:52:41 -0500,21
2024-10-26 08:52:41 -0500,20.5
2024-10-26 08:52:41 -0500,20.5
2024-10-26 08:52:41 -0500,20.5
2024-10-26 08:52:41 -0500,21
2024-10-26 08:52:41 -0500,19.5
2024-10-26 08:52:41 -0500,19.5
2024-10-26 08:52:41 -0500,19.5
2024-10-26 08:52:41 -0500,19
2024-10-26 08:52:41 -0500,18.5
2024-10-26 08:52:41 -0500,18.5
2024-10-26 08:52:41 -0500,19.5
2024-10-26 08:52:41 -0500,20
2024-10-26 08:52:41 -0500,19
2024-10-26 08:52:41 -0500,19.5
2024-10-26 08:52:41 -0500,17.5
2024-10-26 08:52:41 -0500,16
2024-10-26 08:52:41 -0500,16.5
2024-10-26 08:52:41 -0500,17.5
2024-10-26 08:52:41 -0500,18
2024-10-26 08:52:41 -0500,18
2024-10-26 08:52:41 -0500,17.5
2024-10-26 08:52:41 -0500,17.5
2024-10-26 08:52:41 -0500,17.5
2024-10-26 08:52:41 -0500,18.5
2024-10-26 08:52:41 -0500,16.5
2024-10-26 08:52:41 -0500,17
2024-10-26 08:52:41 -0500,18
2024-10-26 08:52:41 -0500,16.5
2024-10-26 08:52:41 -0500,15.5
2024-10-26 08:52:41 -0500,15
2024-10-26 08:52:41 -0500,16
2024-10-26 08:52:41 -0500,17
2024-10-26 08:52:41 -0500,16.5
2024-10-26 08:52:41 -0500,18
2024-10-26 08:52:41 -0500,17
2024-10-26 08:52:41 -0500,17
2024-10-26 08:52:41 -0500,16.5
2024-10-26 08:52:41 -0500,14
2024-10-26 08:52:41 -0500,16
2024-10-26 08:52:41 -0500,16.5
2024-10-26 08:52:41 -0500,16.5
2024-10-26 08:52:41 -0500,17
2024-10-26 08:52:41 -0500,16.5
2024-10-26 08:52:41 -0500,19
2024-10-26 08:52:41 -0500,19
2024-10-26 08:52:41 -0500,17.5
2024-10-26 08:52:41 -0500,17.5
2024-10-26 08:52:41 -0500,14
2024-10-26 08:52:41 -0500,16
2024-10-26 08:52:41 -0500,15.5
2024-10-26 08:52:41 -0500,15.5
2024-10-26 08:52:41 -0500,18
2024-10-26 08:52:41 -0500,16.5
2024-10-28 07:49:24 -0500,24
2024-10-28 07:49:24 -0500,24
2024-10-28 07:49:24 -0500,23
2024-10-28 07:49:24 -0500,22.5
2024-10-28 07:49:24 -0500,23
2024-10-28 07:49:24 -0500,22.5
2024-10-28 07:49:24 -0500,21.5
2024-10-28 07:49:24 -0500,21.5
2024-10-28 07:49:24 -0500,22.5
2024-10-28 07:49:24 -0500,22
2024-10-28 07:49:24 -0500,21
2024-10-28 07:49:24 -0500,20
2024-10-28 07:49:24 -0500,21
2024-10-28 07:49:24 -0500,21
2024-10-28 07:49:24 -0500,22.5
2024-10-28 07:49:24 -0500,21.5
2024-10-28 07:49:24 -0500,22
2024-10-28 07:49:24 -0500,22
2024-10-28 07:49:24 -0500,22
2024-10-28 07:49:24 -0500,23
2024-10-28 07:49:24 -0500,22.5
2024-10-28 07:49:24 -0500,23
2024-10-28 07:49:24 -0500,21
2024-10-28 07:49:24 -0500,20.5
2024-10-28 07:49:24 -0500,17.5
2024-10-28 07:49:24 -0500,18.5
2024-10-28 07:49:24 -0500,21
2024-10-28 07:49:24 -0500,19
2024-10-28 07:49:24 -0500,18
2024-10-28 07:49:24 -0500,18
2024-10-28 07:49:24 -0500,19.5
2024-10-28 07:49:24 -0500,18.5
2024-10-28 07:49:24 -0500,19
2024-10-28 07:49:24 -0500,19
2024-10-28 07:49:24 -0500,20
2024-10-28 07:49:24 -0500,18
2024-10-28 07:49:24 -0500,18
2024-10-28 07:49:24 -0500,17.5
2024-10-28 07:49:24 -0500,17.5
2024-10-28 07:49:24 -0500,17
2024-10-28 07:49:24 -0500,20.5
2024-10-28 07:49:24 -0500,17
2024-10-28 07:49:24 -0500,18.5
2024-10-28 07:49:24 -0500,18
2024-10-28 07:49:24 -0500,18.5
2024-10-28 07:49:24 -0500,18
2024-10-28 07:49:24 -0500,19
2024-10-28 07:49:24 -0500,18
2024-10-28 07:49:24 -0500,20.5
2024-10-28 07:49:24 -0500,16
2024-10-28 07:49:24 -0500,15.5
2024-10-28 07:49:24 -0500,15.5
2024-10-28 07:49:24 -0500,16.5
2024-10-28 07:49:24 -0500,18.5
2024-10-28 07:49:24 -0500,18.5
2024-10-28 07:49:24 -0500,17
2024-10-28 07:49:24 -0500,17
2024-10-29 07:50:45 -0500,23
2024-10-29 07:50:45 -0500,20
2024-10-29 07:50:45 -0500,19.5
2024-10-29 07:50:45 -0500,17
2024-10-29 07:50:45 -0500,19.5
2024-10-29 07:50:45 -0500,19
2024-10-29 07:50:45 -0500,20
2024-10-29 07:50:45 -0500,20
2024-10-29 07:50:45 -0500,20
2024-10-29 07:50:45 -0500,20
2024-10-29 07:50:45 -0500,17
2024-10-29 07:50:45 -0500,16.5
2024-10-29 07:50:45 -0500,16.5
2024-10-29 07:50:45 -0500,17.5
2024-10-29 07:50:45 -0500,17
2024-10-29 07:50:45 -0500,18
